GROUP_SET,GROUP_VALUE,TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,CFID,Winrate
Overall,2022-23,1610612749,MIL,2022-11-27T00:00:00,19,14,5,0.737,21.2,1.7,4.2,0.4,0.7,2.3,0.302,1.3,1.9,0.694,0.3,1.6,1.9,2.5,0.7,0.4,0.2,0.4,1.4,1.8,5.4,1.7,12.5,0,0,11.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612741,CHI,2022-11-07T00:00:00,3,3,0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.4,0,0,0.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612737,ATL,2022-11-25T00:00:00,19,11,8,0.579,17.8,1.7,4.2,0.413,0.6,1.4,0.462,0.4,0.6,0.727,0.4,1.1,1.5,1.5,0.8,0.7,0.2,0.4,1.8,0.8,4.5,-0.4,10.2,0,0,9.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612749,MIL,2022-11-27T00:00:00,15,12,3,0.8,31.7,6.7,15.3,0.437,1.9,6.0,0.322,2.2,2.5,0.868,1.3,3.6,4.9,7.4,3.3,1.6,0.5,0.6,1.8,2.3,17.5,9.1,37.3,5,0,35.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612737,ATL,2022-11-28T00:00:00,18,9,9,0.5,16.8,2.2,5.4,0.402,1.3,3.8,0.353,0.0,0.0,0.0,0.1,0.9,0.9,0.9,0.6,0.2,0.3,0.2,1.7,0.4,5.7,-2.4,9.2,0,0,9.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612758,SAC,2022-11-25T00:00:00,10,4,6,0.4,11.3,1.6,2.2,0.727,0.1,0.1,1.0,0.4,0.6,0.667,0.8,1.6,2.4,0.0,0.5,0.2,0.1,0.1,1.7,0.6,3.7,-3.0,7.0,0,0,6.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612738,BOS,2022-11-27T00:00:00,17,13,4,0.765,31.2,4.4,7.8,0.556,2.2,4.5,0.487,0.3,0.5,0.625,1.2,5.1,6.3,2.6,0.8,0.4,1.0,0.1,1.9,1.1,11.2,4.5,26.2,2,0,25.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612762,UTA,2022-11-28T00:00:00,23,12,11,0.522,16.6,2.8,7.0,0.395,0.8,2.9,0.269,1.1,1.5,0.765,0.5,2.0,2.5,2.2,1.3,0.8,0.4,0.7,1.5,1.1,7.5,0.5,16.1,1,0,15.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612755,PHI,2022-11-28T00:00:00,19,11,8,0.579,18.0,1.5,3.4,0.453,0.7,1.9,0.351,1.1,1.5,0.75,0.2,1.6,1.8,0.8,0.6,0.3,0.3,0.0,1.3,1.2,4.8,-0.6,9.4,0,0,9.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612753,ORL,2022-11-28T00:00:00,16,4,12,0.25,18.5,1.3,3.6,0.368,0.9,2.6,0.357,0.5,0.6,0.8,0.6,1.7,2.3,0.8,0.3,0.3,0.1,0.2,1.7,0.4,4.1,-2.5,8.7,0,0,8.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612745,HOU,2022-10-22T00:00:00,1,0,1,0.0,3.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,3.0,0,0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612758,SAC,2022-11-28T00:00:00,19,10,9,0.526,32.2,5.6,11.4,0.488,3.3,7.2,0.456,1.6,2.4,0.689,0.4,2.9,3.3,3.4,1.6,1.1,0.5,0.4,2.4,1.7,16.1,3.8,28.2,0,0,29.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612737,ATL,2022-11-28T00:00:00,20,11,9,0.55,32.0,5.6,12.6,0.444,1.4,4.0,0.354,3.0,3.7,0.808,0.7,3.5,4.2,1.2,1.4,0.4,0.2,0.8,3.1,4.0,15.6,0.9,22.4,1,0,23.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612743,DEN,2022-11-22T00:00:00,13,8,5,0.615,21.6,4.8,12.3,0.394,2.8,6.5,0.44,2.5,2.9,0.842,0.2,1.8,2.1,3.6,1.8,0.6,0.3,0.9,1.8,3.2,15.0,-5.3,23.9,0,0,25.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612749,MIL,2022-11-21T00:00:00,14,10,4,0.714,11.3,1.6,3.1,0.523,0.4,1.0,0.429,0.6,0.9,0.615,0.9,2.0,2.9,0.3,0.6,0.0,0.4,0.2,1.4,0.8,4.3,-1.7,8.9,0,0,8.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612740,NOP,2022-11-25T00:00:00,15,9,6,0.6,32.1,7.3,15.4,0.472,1.9,4.0,0.467,4.4,5.1,0.868,0.5,4.6,5.1,4.7,2.8,0.9,0.7,0.8,2.2,3.5,20.8,7.4,35.7,1,0,35.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612751,BKN,2022-11-28T00:00:00,14,6,8,0.429,36.4,9.2,19.2,0.48,2.8,8.6,0.325,3.3,3.6,0.92,0.5,3.8,4.3,4.2,2.2,0.9,0.9,0.9,3.0,3.2,24.5,1.1,39.3,0,0,39.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612765,DET,2022-11-23T00:00:00,19,5,14,0.263,31.8,5.7,13.6,0.421,1.5,4.6,0.318,3.3,4.4,0.738,1.2,3.7,4.9,4.3,2.6,1.1,0.3,1.5,2.9,4.4,16.2,-6.7,30.2,3,0,29.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612754,IND,2022-11-28T00:00:00,19,12,7,0.632,16.7,2.7,4.6,0.586,0.0,0.2,0.0,1.9,2.8,0.698,1.5,3.1,4.6,1.0,1.0,0.6,1.2,0.4,2.5,2.2,7.3,1.1,18.7,2,0,16.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612738,BOS,2022-11-28T00:00:00,8,7,1,0.875,5.6,0.3,1.3,0.2,0.3,1.1,0.222,0.0,0.0,0.0,0.0,0.6,0.6,0.3,0.0,0.3,0.1,0.0,0.3,0.1,0.8,-5.1,3.0,0,0,2.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612746,LAC,2022-11-27T00:00:00,21,12,9,0.571,29.1,4.5,10.2,0.442,1.5,4.2,0.352,1.3,1.4,0.933,0.2,2.3,2.6,4.3,2.2,0.7,0.1,0.2,1.9,1.5,11.9,-0.6,21.5,0,0,21.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612747,LAL,2022-11-28T00:00:00,13,4,9,0.308,35.5,9.8,21.5,0.455,2.2,7.5,0.289,3.7,5.0,0.738,1.5,7.3,8.8,6.2,3.7,1.2,0.7,1.0,2.0,4.8,25.4,-4.2,47.2,5,0,46.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612744,GSW,2022-11-21T00:00:00,9,2,7,0.222,16.3,2.0,3.8,0.529,0.8,1.9,0.412,1.3,1.3,1.0,0.1,0.9,1.0,2.0,0.4,0.1,0.1,0.1,1.3,1.2,6.1,-7.2,10.5,0,0,10.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612760,OKC,2022-11-26T00:00:00,15,7,8,0.467,8.1,1.6,3.3,0.48,1.3,2.8,0.452,0.5,0.6,0.778,0.1,1.2,1.3,0.8,0.3,0.3,0.1,0.1,0.7,0.7,4.9,3.9,8.6,0,0,9.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612756,PHX,2022-11-04T00:00:00,8,6,2,0.75,25.3,4.6,10.4,0.446,2.8,6.4,0.431,1.0,1.4,0.727,0.6,2.8,3.4,1.8,0.3,1.1,0.4,0.3,1.8,1.4,13.0,9.1,23.9,0,0,23.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612737,ATL,2022-11-27T00:00:00,20,11,9,0.55,13.3,1.8,3.8,0.474,0.3,1.3,0.192,0.5,0.8,0.667,0.5,2.4,2.9,0.7,0.5,0.7,0.3,0.2,1.5,0.6,4.4,-0.2,11.4,0,0,10.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612754,IND,2022-11-28T00:00:00,6,4,2,0.667,9.7,1.0,2.5,0.4,0.2,1.2,0.143,0.0,0.0,0.0,0.0,1.3,1.3,0.8,0.2,0.2,0.3,0.0,2.3,0.2,2.2,3.0,6.4,0,0,5.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612759,SAS,2022-11-26T00:00:00,19,6,13,0.316,31.9,7.1,17.5,0.404,3.1,8.4,0.365,3.2,4.3,0.753,0.9,4.1,4.9,3.0,2.4,1.0,0.1,1.0,1.7,3.1,20.4,-6.1,31.7,2,0,33.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612757,POR,2022-11-05T00:00:00,6,3,3,0.5,17.7,2.7,7.5,0.356,1.3,3.8,0.348,0.3,1.0,0.333,0.5,2.0,2.5,1.7,2.2,0.8,0.3,0.3,1.7,0.8,7.0,-3.3,13.8,0,0,14.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612743,DEN,2022-11-28T00:00:00,17,12,5,0.706,32.0,8.5,13.6,0.623,0.6,2.0,0.294,5.5,6.5,0.845,1.9,7.9,9.8,8.8,3.2,1.3,0.6,0.6,2.8,6.1,23.0,9.6,50.3,12,3,45.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612747,LAL,2022-11-20T00:00:00,10,2,8,0.2,8.0,1.0,2.1,0.476,0.0,0.1,0.0,0.7,1.0,0.7,0.9,1.6,2.5,0.3,0.5,0.1,0.5,0.5,1.0,1.0,2.7,-3.7,7.5,0,0,6.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612740,NOP,2022-11-28T00:00:00,16,10,6,0.625,28.6,3.7,8.3,0.444,0.8,2.8,0.273,2.4,3.3,0.731,1.3,2.4,3.7,2.1,1.2,1.3,0.9,0.4,3.4,2.9,10.5,4.2,23.3,0,0,21.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612766,CHA,2022-11-28T00:00:00,12,5,7,0.417,8.4,1.3,2.6,0.516,0.2,0.6,0.286,0.4,0.7,0.625,0.8,1.3,2.0,0.2,0.2,0.2,0.6,0.3,0.7,0.4,3.3,3.4,8.0,0,0,7.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612759,SAS,2022-11-26T00:00:00,20,6,14,0.3,30.0,4.5,10.8,0.417,0.9,2.5,0.34,2.4,2.6,0.904,0.7,2.7,3.4,7.1,2.1,1.5,0.2,0.5,2.0,3.1,12.2,-3.6,29.7,2,0,26.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612763,MEM,2022-11-27T00:00:00,20,12,8,0.6,23.6,4.0,9.1,0.44,1.4,3.9,0.359,0.7,1.0,0.65,0.3,1.5,1.8,4.4,1.0,0.6,0.1,0.1,0.6,0.9,10.1,-4.3,19.9,1,0,19.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612741,CHI,2022-11-25T00:00:00,15,5,10,0.333,13.0,1.5,3.5,0.415,0.2,1.0,0.2,1.9,2.2,0.848,1.0,1.4,2.4,0.5,0.2,0.3,0.7,0.5,1.2,1.9,5.0,1.5,11.7,0,0,10.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612743,DEN,2022-11-28T00:00:00,16,9,7,0.563,16.1,2.4,3.1,0.76,0.1,0.1,1.0,0.6,1.4,0.435,1.6,4.6,6.3,1.0,1.4,0.2,0.6,0.1,1.7,1.5,5.4,-1.8,15.5,1,0,14.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612765,DET,2022-11-27T00:00:00,16,4,12,0.25,13.9,1.8,4.2,0.418,0.6,1.6,0.385,0.6,0.9,0.643,0.3,0.6,0.9,2.8,0.4,0.3,0.1,0.3,1.4,1.1,4.7,-2.4,10.5,0,0,9.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612748,MIA,2022-11-25T00:00:00,10,4,6,0.4,16.0,2.1,5.3,0.396,0.5,2.5,0.2,1.8,1.9,0.947,0.7,1.9,2.6,1.0,0.8,0.6,0.1,0.0,1.2,1.8,6.5,-1.9,12.4,0,0,12.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612738,BOS,2022-11-28T00:00:00,1,1,0,1.0,8.3,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-2.0,6.8,0,0,6.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612737,ATL,2022-11-27T00:00:00,9,3,6,0.333,6.0,0.8,1.2,0.636,0.3,0.6,0.6,0.4,0.4,1.0,0.0,1.2,1.2,0.6,0.2,0.0,0.0,0.0,1.1,0.3,2.3,-0.6,4.4,0,0,4.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612752,NYK,2022-10-21T00:00:00,1,1,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.2,0,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612746,LAC,2022-11-15T00:00:00,14,8,6,0.571,21.3,2.9,5.7,0.513,1.6,3.4,0.479,0.2,0.2,1.0,0.3,2.6,2.9,0.6,1.1,0.6,0.0,0.4,1.4,0.5,7.7,1.7,12.7,0,0,14.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612762,UTA,2022-11-28T00:00:00,20,10,10,0.5,15.0,2.2,3.0,0.717,0.0,0.0,0.0,0.7,1.3,0.538,2.1,2.9,4.9,0.7,0.7,0.2,1.5,0.4,1.8,1.2,5.0,1.1,16.3,1,0,14.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612765,DET,2022-11-25T00:00:00,3,0,3,0.0,3.0,0.3,0.3,1.0,0.0,0.0,0.0,0.7,0.7,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.3,-1.0,1.7,0,0,1.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612764,WAS,2022-11-28T00:00:00,13,7,6,0.538,26.4,3.2,6.3,0.512,1.6,3.8,0.429,1.0,1.3,0.765,0.5,1.7,2.2,1.9,0.7,0.7,0.1,0.3,1.2,1.0,9.1,-0.4,16.3,0,0,16.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612742,DAL,2022-11-27T00:00:00,15,8,7,0.533,24.9,1.8,4.1,0.435,0.8,2.6,0.308,0.6,0.8,0.75,0.9,2.9,3.7,1.1,0.6,0.4,0.7,0.1,1.9,1.0,5.0,1.1,13.8,0,0,12.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612750,MIN,2022-11-28T00:00:00,9,4,5,0.444,2.7,0.1,0.3,0.333,0.0,0.1,0.0,0.3,0.6,0.6,0.0,0.7,0.7,0.0,0.2,0.3,0.0,0.0,0.2,0.3,0.6,-2.0,2.1,0,0,1.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612765,DET,2022-11-27T00:00:00,15,3,12,0.2,13.2,1.9,4.3,0.446,1.0,2.8,0.357,0.2,0.3,0.75,0.5,1.7,2.2,0.3,0.5,0.3,0.3,0.2,1.4,0.1,5.1,1.5,9.5,0,0,9.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612761,TOR,2022-11-28T00:00:00,20,11,9,0.55,16.4,1.4,3.1,0.443,0.0,0.2,0.0,1.2,1.8,0.639,1.8,1.7,3.5,0.5,0.6,0.2,1.2,0.6,3.0,1.4,3.9,2.8,12.3,0,0,10.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612763,MEM,2022-11-27T00:00:00,19,11,8,0.579,27.3,3.1,6.5,0.476,1.7,4.1,0.423,0.5,0.6,0.909,1.5,4.9,6.4,1.5,0.7,0.9,0.4,0.2,1.8,1.0,8.5,2.7,21.7,2,0,20.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612755,PHI,2022-11-28T00:00:00,10,7,3,0.7,12.9,1.8,4.1,0.439,0.8,2.0,0.4,1.0,1.3,0.769,0.4,1.0,1.4,1.1,0.7,0.3,0.2,0.5,0.7,1.0,5.4,2.3,9.5,0,0,9.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612738,BOS,2022-11-28T00:00:00,16,12,4,0.75,13.6,1.9,2.8,0.682,0.1,0.3,0.4,0.9,0.9,0.933,1.3,2.6,3.9,0.9,0.5,0.1,1.1,0.1,1.8,0.7,4.8,3.4,14.1,0,0,12.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612737,ATL,2022-11-21T00:00:00,8,4,4,0.5,2.6,0.5,0.9,0.571,0.4,0.8,0.5,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.3,0.0,1.4,-0.1,1.9,0,0,2.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612744,GSW,2022-11-27T00:00:00,17,10,7,0.588,15.1,1.9,4.9,0.393,0.5,2.1,0.229,1.0,1.2,0.85,0.8,1.8,2.5,0.8,1.3,0.4,0.5,0.2,1.8,1.2,5.4,-5.5,10.8,0,0,10.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612764,WAS,2022-11-28T00:00:00,20,11,9,0.55,34.4,7.7,16.6,0.464,2.3,7.4,0.313,2.7,3.7,0.73,1.0,7.1,8.1,3.6,2.5,0.4,0.4,0.8,2.6,2.7,20.4,3.0,35.2,5,0,35.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612763,MEM,2022-11-27T00:00:00,16,11,5,0.688,18.5,1.8,4.4,0.414,1.2,3.1,0.388,0.3,0.3,1.0,0.8,2.3,3.1,1.0,0.9,0.6,0.2,0.3,2.1,0.4,5.1,-2.1,11.7,0,0,11.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612741,CHI,2022-11-28T00:00:00,16,8,8,0.5,34.1,7.3,17.9,0.404,2.9,8.3,0.356,3.5,4.3,0.824,0.7,3.6,4.3,4.3,2.2,1.1,0.1,1.3,2.6,2.7,20.9,-1.8,33.8,0,0,34.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612744,GSW,2022-11-27T00:00:00,13,8,5,0.615,18.3,2.3,4.2,0.545,1.2,2.7,0.429,0.0,0.0,0.0,0.8,2.6,3.4,1.6,1.2,0.7,0.1,0.1,2.4,0.9,5.8,-3.8,13.4,0,0,13.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612756,PHX,2022-11-28T00:00:00,17,11,6,0.647,13.6,2.6,5.1,0.523,0.2,1.5,0.115,1.4,1.7,0.793,1.5,2.2,3.6,0.8,0.7,0.3,0.8,0.2,2.2,1.9,6.8,4.1,14.8,0,0,13.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612759,SAS,2022-11-26T00:00:00,10,3,7,0.3,18.4,1.9,4.7,0.404,0.2,1.4,0.143,0.5,0.8,0.625,1.6,0.7,2.3,0.8,0.9,0.7,0.4,0.5,1.6,1.6,4.5,-7.3,10.9,0,0,10.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,0
Overall,2022-23,1610612750,MIN,2022-11-16T00:00:00,1,1,0,1.0,1.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-5.0,3.2,0,0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612739,CLE,2022-11-28T00:00:00,17,10,7,0.588,32.1,3.8,10.7,0.357,1.5,4.2,0.366,2.2,2.8,0.787,1.1,3.5,4.6,4.8,1.8,0.6,0.1,0.6,2.4,2.6,11.4,4.6,24.5,1,0,23.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612756,PHX,2022-11-28T00:00:00,20,14,6,0.7,20.7,2.7,5.9,0.449,2.0,4.0,0.488,0.9,1.0,0.895,0.8,2.7,3.4,1.3,0.7,0.5,0.1,0.3,1.4,1.2,8.1,3.3,14.9,0,0,15.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
Overall,2022-23,1610612755,PHI,2022-11-27T00:00:00,1,1,0,1.0,3.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,7.0,0,0,6.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,265,1
